Name,Address 1,City,State,ZipCode,DistanceFromSearchedZipCode,SearchedZipCode,ServiceType,Phone,Hours,County
RMI Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 2.50 Miles,66612, Pantry,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 2:00 PM
Thursday - every week
10:30 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
Topeka Rescue Mission,401 NW Norris,Topeka,KS,66608,Distance: 2.50 Miles,66612, Pantry,785-357-4285,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 2:00 PM
Thursday - every week
9:00 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
RMI Mobile Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 2.50 Miles,66612, Moblie Distribution,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 4th Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Shawnee
Seaman Baptist Church,2015 NW Buchanan,Topeka,KS,66608,Distance: 2.50 Miles,66612, Pantry,785-250-3832,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
West Side Baptist Church,1008 SW 4th St,Topeka,KS,66606,Distance: 2.60 Miles,66612, Pantry,785-233-4241,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
4:00 PM - 6:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Shawnee
New Hope United Methodist,2915 SW 8th Street,Topeka,KS,66606,Distance: 2.60 Miles,66612, Pantry,785-233-0166,"PLEASE CALL TO CONFIRM HOURS
Thursday - 3rd Week
12:00 PM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
Positive Connections,2044 SW Fillmore,Topeka,KS,66604,Distance: 2.70 Miles,66612, Pantry,785-232-3100,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
First Christian Church,1880 SW Gage Blvd.,Topeka,KS,66604,Distance: 2.70 Miles,66612, Moblie Distribution,785-272-4290,"PLEASE CALL TO CONFIRM HOURS
Monday - 1st Week
2:00 PM - 3:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
"Doorstep, Inc.",1119 SW 10th Avenue,Topeka,KS,66604,Distance: 2.70 Miles,66612, Moblie Distribution,785-861-7704,"PLEASE CALL TO CONFIRM HOURS
Friday - 2nd and 4th Week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Shawnee
New Hope Pantry,404 SW Polk Street,Topeka,KS,66604,Distance: 2.70 Miles,66612, Pantry,785-220-1123,"PLEASE CALL TO CONFIRM HOURS
Monday - 2nd and 4th Week
9:00 AM - 12:00 PM
Saturday - 1st and 3rd Week
9:00 AM - 12:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Doorstep,1119 SW 10th Avenue,Topeka,KS,66604,Distance: 2.70 Miles,66612, Pantry,785-357-5341,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 1:45 PM
Tuesday - every week
9:00 AM - 1:45 PM
Wednesday - every week
9:00 AM - 1:45 PM
Thursday - every week
9:00 AM - 1:45 PM
Friday - every week
9:00 AM - 1:45 PM
Closed
Sunday, Saturday",Shawnee
Oakland United Methodist Church,801 NE Chester,Topeka,KS,66616,Distance: 2.70 Miles,66612, Moblie Distribution,785-491-1110,"PLEASE CALL TO CONFIRM HOURS
Monday - 1st Week
4:30 PM - 6:30 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Oakland Church of the Nazarene,939 NE Oakland,Topeka,KS,66616,Distance: 2.70 Miles,66612, Pantry,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
12:30 PM - 1:30 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Oakland Church of the Nazarene,939 Northeast Oakland,Topeka,KS,66616,Distance: 2.70 Miles,66612, Moblie Distribution,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd week
1:30 PM - 2:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
"I Care, Incorporated",2914 SE Michigan Avenue,Topeka,KS,66605,Distance: 2.80 Miles,66612, Pantry,785-267-5910,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:30 AM
Tuesday - every week
8:30 AM - 11:30 AM
5:30 PM - 7:30 PM
Wednesday - every week
8:30 AM - 11:30 AM
Thursday - every week
8:30 AM - 11:30 AM
Friday - every week
8:30 AM - 11:30 AM
Closed
Sunday, Saturday",Shawnee
Community Resource Council,455 SE Golf Park Boulevard,Topeka,KS,66605,Distance: 2.80 Miles,66612, Moblie Distribution,785-233-1365,"PLEASE CALL TO CONFIRM HOURS
Friday - 3rd Week
2:00 PM - 3:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Shawnee
Indiana Avenue Church of Christ,3510 SE Indiana Avenue,Topeka,KS,66605,Distance: 2.80 Miles,66612, Moblie Distribution,785-266-7788,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Topeka First Free Methodist Church,3450 SE Indiana,Topeka,KS,66605,Distance: 2.80 Miles,66612, Moblie Distribution,785-266-6610,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Highland Crest SDA Church,3225 SE Adams,Topeka,KS,66605,Distance: 2.80 Miles,66612, Pantry,913-269-7000,"PLEASE CALL TO CONFIRM HOURS
Sunday - 1st Week
12:00 PM - 2:00 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Saint Matthew Catholic Church,2700 SE Virginia Ave,Topeka,KS,66605,Distance: 2.80 Miles,66612, Pantry,785-232-5012,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Indiana Avenue Church of Christ,3510 SE Indiana Avenue,Topeka,KS,66605,Distance: 2.80 Miles,66612, Pantry,785-266-7788,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 3rd Week
6:30 PM - 8:00 PM
Thursday - 3rd Week
6:30 PM - 8:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
I Care Incorporated,2914 SE Michigan,Topeka,KS,66605,Distance: 2.80 Miles,66612, Pantry,785-267-5910,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:30 AM
Tuesday - every week
8:30 AM - 11:30 AM
5:30 PM - 7:30 PM
Wednesday - every week
8:30 AM - 11:30 AM
Thursday - every week
8:30 AM - 11:30 AM
Friday - every week
8:30 AM - 11:30 AM
Closed
Sunday, Saturday",Shawnee
Maranatha Baptist Fellowship,4935 SW Burlingame Rd,Topeka,KS,66609,Distance: 3.60 Miles,66612, Pantry,785-491-0049,"PLEASE CALL TO CONFIRM HOURS
Wednesday - 1st Week
6:00 PM - 8:30 PM
Saturday - 3rd Week
9:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday",Shawnee
Town and Country Christian,4925 SW 29th Street,Topeka,KS,66614,Distance: 0.00 Miles,66614, Pantry,785-272-9009,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
10:00 AM - 11:00 AM
Monday - every week
8:00 AM - 4:00 PM
Tuesday - every week
8:00 AM - 4:00 PM
Wednesday - every week
8:00 AM - 4:00 PM
Thursday - every week
8:00 AM - 4:00 PM
Friday - every week
8:00 AM - 4:00 PM
Closed
Saturday",Shawnee
Town and Country Christian Church,3107 SW 21st Street,Topeka,KS,66614,Distance: 0.00 Miles,66614, Moblie Distribution,785-221-5891,"PLEASE CALL TO CONFIRM HOURS
Thursday - 1st Week
9:30 AM - 10:30 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
"Doorstep, Inc.",1119 SW 10th Avenue,Topeka,KS,66604,Distance: 2.70 Miles,66614, Moblie Distribution,785-861-7704,"PLEASE CALL TO CONFIRM HOURS
Friday - 2nd and 4th Week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Shawnee
New Hope Pantry,404 SW Polk Street,Topeka,KS,66604,Distance: 2.70 Miles,66614, Pantry,785-220-1123,"PLEASE CALL TO CONFIRM HOURS
Monday - 2nd and 4th Week
9:00 AM - 12:00 PM
Saturday - 1st and 3rd Week
9:00 AM - 12:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Doorstep,1119 SW 10th Avenue,Topeka,KS,66604,Distance: 2.70 Miles,66614, Pantry,785-357-5341,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 1:45 PM
Tuesday - every week
9:00 AM - 1:45 PM
Wednesday - every week
9:00 AM - 1:45 PM
Thursday - every week
9:00 AM - 1:45 PM
Friday - every week
9:00 AM - 1:45 PM
Closed
Sunday, Saturday",Shawnee
Positive Connections,2044 SW Fillmore,Topeka,KS,66604,Distance: 2.70 Miles,66614, Pantry,785-232-3100,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
First Christian Church,1880 SW Gage Blvd.,Topeka,KS,66604,Distance: 2.70 Miles,66614, Moblie Distribution,785-272-4290,"PLEASE CALL TO CONFIRM HOURS
Monday - 1st Week
2:00 PM - 3:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Jardine Middle School,2600 SW 33rd St.,Topeka,KS,66611,Distance: 3.80 Miles,66614, Moblie Distribution,785-274-6330,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd Week
9:00 AM - 10:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Bread of Life,234 SE Lime,Topeka,KS,66611,Distance: 3.80 Miles,66614, Moblie Distribution,,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Saturday
12:30 PM - 1:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
West Side Baptist Church,1008 SW 4th St,Topeka,KS,66606,Distance: 4.00 Miles,66614, Pantry,785-233-4241,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
4:00 PM - 6:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Shawnee
New Hope United Methodist,2915 SW 8th Street,Topeka,KS,66606,Distance: 4.00 Miles,66614, Pantry,785-233-0166,"PLEASE CALL TO CONFIRM HOURS
Thursday - 3rd Week
12:00 PM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
Oakland Church of the Nazarene,939 NE Oakland,Topeka,KS,66616,Distance: 0.00 Miles,66616, Pantry,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
12:30 PM - 1:30 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Oakland United Methodist Church,801 NE Chester,Topeka,KS,66616,Distance: 0.00 Miles,66616, Moblie Distribution,785-491-1110,"PLEASE CALL TO CONFIRM HOURS
Monday - 1st Week
4:30 PM - 6:30 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Oakland Church of the Nazarene,939 Northeast Oakland,Topeka,KS,66616,Distance: 0.00 Miles,66616, Moblie Distribution,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd week
1:30 PM - 2:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
"Randel Ministries, Inc.",1231 NW Eugene Street,Topeka,KS,66608,Distance: 1.60 Miles,66616, Pantry,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Thursday - Monthly
10:30 AM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
RMI Mobile Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 1.60 Miles,66616, Moblie Distribution,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 4th Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Shawnee
Seaman Baptist Church,2015 NW Buchanan,Topeka,KS,66608,Distance: 1.60 Miles,66616, Pantry,785-250-3832,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
RMI Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 1.60 Miles,66616, Pantry,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 2:00 PM
Thursday - every week
10:30 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
Topeka Rescue Mission,401 NW Norris,Topeka,KS,66608,Distance: 1.60 Miles,66616, Pantry,785-357-4285,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 2:00 PM
Thursday - every week
9:00 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
Salvation Army,1320 SE 6th,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-233-9648,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 12:00 PM
1:00 PM - 4:00 PM
Wednesday - every week
9:00 AM - 12:00 PM
1:00 PM - 4:00 PM
Closed
Sunday, Monday, Thursday, Friday, Saturday",Shawnee
Salvation Army,1320 SE 6th,Topeka,KS,66607,Distance: 1.70 Miles,66616, On-site Meals,785-233-9648,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
4:00 PM - 4:45 PM
Tuesday - every week
4:00 PM - 4:45 PM
Wednesday - every week
4:00 PM - 4:45 PM
Thursday - every week
4:00 PM - 4:45 PM
Friday - every week
4:00 PM - 4:45 PM
Closed
Sunday, Saturday",Shawnee
True Holiness Family Church,1244 SE Republican St,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-233-9545,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
5:00 PM - 6:00 PM
Wednesday - every week
5:00 PM - 6:00 PM
Closed
Sunday, Monday, Thursday, Friday, Saturday",Shawnee
Fellowship and Faith,708 SE Lime Street,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-354-7262,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Wednesday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Thursday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Friday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Closed
Sunday, Monday, Saturday",Shawnee
Open Arms Outreach Ministries,2401 SE 11th Street,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-408-9373,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th Week
11:00 AM - 1:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Antioch Family Life Center,1921 SE Indiana Avenue,Topeka,KS,66607,Distance: 1.70 Miles,66616, Moblie Distribution,785-232-1937,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th Week
11:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Salvation Army Topeka,1320 SE 6th Ave.,Topeka,KS,66607,Distance: 1.70 Miles,66616, Moblie Distribution,785-233-9648,"PLEASE CALL TO CONFIRM HOURS
Monday - 4th Week
1:00 PM - 2:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Eastside Church of God in Christ,2724 SE 10th Street,Topeka,KS,66607,Distance: 1.70 Miles,66616, Moblie Distribution,785-266-5688,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
11:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Salvation Army,1320 Southeast 6th Street,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-233-9648,"PLEASE CALL TO CONFIRM HOURS
Tuesday - weekly
9:00 AM - 12:00 PM
1:00 PM - 4:00 PM
Wednesday - weekly
9:00 AM - 12:00 PM
1:00 PM - 4:00 PM
Closed
Sunday, Monday, Thursday, Friday, Saturday",Shawnee
Community Action,1000 SE Hancock,Topeka,KS,66607,Distance: 1.70 Miles,66616, Pantry,785-235-9561,"PLEASE CALL TO CONFIRM HOURS
Thursday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
Inward Faith,625 Polk Street,Topeka,KS,66603,Distance: 2.10 Miles,66616, Moblie Distribution,785-304-7944,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
9:00 AM - 10:30 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Catholic Charities,234 S Kansas Avenue,Topeka,KS,66603,Distance: 2.10 Miles,66616, Pantry,785-233-6300,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
11:00 AM - 2:00 PM
Tuesday - every week
11:00 AM - 2:00 PM
Wednesday - 2nd and 4th Week
3:00 PM - 5:00 PM
Thursday - every week
11:00 AM - 2:00 PM
Friday - every week
11:00 AM - 2:00 PM
Closed
Sunday, Saturday",Shawnee
"Let's Help, Incorporated",200 S Kansas Avenue,Topeka,KS,66603,Distance: 2.10 Miles,66616, Pantry,785-270-5238,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:30 AM - 11:00 AM
1:00 PM - 3:00 PM
Tuesday - every week
9:30 AM - 11:00 AM
1:00 PM - 3:00 PM
Wednesday - every week
9:30 AM - 11:00 AM
1:00 PM - 3:00 PM
Thursday - every week
9:30 AM - 11:00 AM
1:00 PM - 3:00 PM
Friday - every week
9:30 AM - 11:00 AM
Closed
Sunday, Saturday",Shawnee
Catholic Charities,234 S Kansas,Topeka,KS,66603,Distance: 2.10 Miles,66616, Pantry,785-233-6300,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
10:00 AM - 2:00 PM
Tuesday - every week
10:00 AM - 2:00 PM
Thursday - every week
10:00 AM - 2:00 PM
Friday - every week
10:00 AM - 2:00 PM
Closed
Sunday, Wednesday, Saturday",Shawnee
Inward Faith,625 Polk Street,Topeka,KS,66603,Distance: 2.10 Miles,66616, Pantry,785-304-7944,"PLEASE CALL TO CONFIRM HOURS
Friday - 4th Week
4:00 PM - 6:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Shawnee
Young Womens Christian Assoc.,225 SW 12th Street,Topeka,KS,66612,Distance: 2.70 Miles,66616, Pantry,785-354-7927,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 4:30 PM
Tuesday - every week
10:30 AM - 4:30 PM
Wednesday - every week
8:30 AM - 4:30 PM
Thursday - every week
8:30 AM - 4:30 PM
Friday - every week
8:30 AM - 4:30 PM
Closed
Sunday, Saturday",Shawnee
Topeka Turnaround Team,1 Expocentre Drive,Topeka,KS,66612,Distance: 2.70 Miles,66616, Moblie Distribution,785-234-2883,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 2nd Week
9:00 AM - 10:00 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Shawnee
Community Resource Council,455 SE Golf Park Boulevard,Topeka,KS,66605,Distance: 3.50 Miles,66616, Moblie Distribution,785-233-1365,"PLEASE CALL TO CONFIRM HOURS
Friday - 3rd Week
2:00 PM - 3:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Shawnee
Topeka First Free Methodist Church,3450 SE Indiana,Topeka,KS,66605,Distance: 3.50 Miles,66616, Moblie Distribution,785-266-6610,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Indiana Avenue Church of Christ,3510 SE Indiana Avenue,Topeka,KS,66605,Distance: 3.50 Miles,66616, Moblie Distribution,785-266-7788,"PLEASE CALL TO CONFIRM HOURS
Saturday - 4th week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
"I Care, Incorporated",2914 SE Michigan Avenue,Topeka,KS,66605,Distance: 3.50 Miles,66616, Pantry,785-267-5910,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:30 AM
Tuesday - every week
8:30 AM - 11:30 AM
5:30 PM - 7:30 PM
Wednesday - every week
8:30 AM - 11:30 AM
Thursday - every week
8:30 AM - 11:30 AM
Friday - every week
8:30 AM - 11:30 AM
Closed
Sunday, Saturday",Shawnee
Indiana Avenue Church of Christ,3510 SE Indiana Avenue,Topeka,KS,66605,Distance: 3.50 Miles,66616, Pantry,785-266-7788,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 3rd Week
6:30 PM - 8:00 PM
Thursday - 3rd Week
6:30 PM - 8:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
I Care Incorporated,2914 SE Michigan,Topeka,KS,66605,Distance: 3.50 Miles,66616, Pantry,785-267-5910,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:30 AM
Tuesday - every week
8:30 AM - 11:30 AM
5:30 PM - 7:30 PM
Wednesday - every week
8:30 AM - 11:30 AM
Thursday - every week
8:30 AM - 11:30 AM
Friday - every week
8:30 AM - 11:30 AM
Closed
Sunday, Saturday",Shawnee
Highland Crest SDA Church,3225 SE Adams,Topeka,KS,66605,Distance: 3.50 Miles,66616, Pantry,913-269-7000,"PLEASE CALL TO CONFIRM HOURS
Sunday - 1st Week
12:00 PM - 2:00 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Saint Matthew Catholic Church,2700 SE Virginia Ave,Topeka,KS,66605,Distance: 3.50 Miles,66616, Pantry,785-232-5012,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
New Hope United Methodist,2915 SW 8th Street,Topeka,KS,66606,Distance: 4.20 Miles,66616, Pantry,785-233-0166,"PLEASE CALL TO CONFIRM HOURS
Thursday - 3rd Week
12:00 PM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
West Side Baptist Church,1008 SW 4th St,Topeka,KS,66606,Distance: 4.20 Miles,66616, Pantry,785-233-4241,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
4:00 PM - 6:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Shawnee
Jardine Middle School,2600 SW 33rd St.,Topeka,KS,66611,Distance: 4.60 Miles,66616, Moblie Distribution,785-274-6330,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd Week
9:00 AM - 10:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Bread of Life,234 SE Lime,Topeka,KS,66611,Distance: 4.60 Miles,66616, Moblie Distribution,,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Saturday
12:30 PM - 1:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
RMI Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 4.00 Miles,66617, Pantry,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 2:00 PM
Thursday - every week
10:30 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
Topeka Rescue Mission,401 NW Norris,Topeka,KS,66608,Distance: 4.00 Miles,66617, Pantry,785-357-4285,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 2:00 PM
Thursday - every week
9:00 AM - 2:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Shawnee
Seaman Baptist Church,2015 NW Buchanan,Topeka,KS,66608,Distance: 4.00 Miles,66617, Pantry,785-250-3832,"PLEASE CALL TO CONFIRM HOURS
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
RMI Mobile Pantry,1231 NW Eugene Street,Topeka,KS,66608,Distance: 4.00 Miles,66617, Moblie Distribution,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 4th Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Shawnee
"Randel Ministries, Inc.",1231 NW Eugene Street,Topeka,KS,66608,Distance: 4.00 Miles,66617, Pantry,785-234-1111,"PLEASE CALL TO CONFIRM HOURS
Thursday - Monthly
10:30 AM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Shawnee
Oakland United Methodist Church,801 NE Chester,Topeka,KS,66616,Distance: 4.40 Miles,66617, Moblie Distribution,785-491-1110,"PLEASE CALL TO CONFIRM HOURS
Monday - 1st Week
4:30 PM - 6:30 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Oakland Church of the Nazarene,939 Northeast Oakland,Topeka,KS,66616,Distance: 4.40 Miles,66617, Moblie Distribution,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd week
1:30 PM - 2:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Shawnee
Oakland Church of the Nazarene,939 NE Oakland,Topeka,KS,66616,Distance: 4.40 Miles,66617, Pantry,785-217-5190,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
12:30 PM - 1:30 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Shawnee
Maranatha Baptist Fellowship,4935 SW Burlingame Rd,Topeka,KS,66609,Distance: 4.10 Miles,66619, Pantry,785-491-0049,"PLEASE CALL TO CONFIRM HOURS
Wednesday - 1st Week
6:00 PM - 8:30 PM
Saturday - 3rd Week
9:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday",Shawnee
